treatment,game,round,time,id,side,valuation,bid,type,price,match_id,match_time
CSRnormal,1,9,101,701,Seller,63.0,112,Manual,,,
CSRnormal,1,9,108,717,Seller,103.0,120,Manual,,,
CSRnormal,1,9,112,701,Seller,63.0,99,Manual,99.0,706.0,115.0
CSRnormal,1,9,115,706,Buyer,158.0,99,Auto,99.0,701.0,115.0
CSRnormal,1,9,121,717,Seller,103.0,112,Manual,,,
CSRnormal,1,10,2,703,Seller,68.0,135,Manual,,,
CSRnormal,1,10,3,710,Buyer,148.0,99,Manual,,,
CSRnormal,1,10,3,715,Seller,98.0,150,Manual,,,
CSRnormal,1,10,4,716,Buyer,133.0,90,Manual,,,
CSRnormal,1,10,4,705,Seller,73.0,120,Manual,120.0,704.0,9.0
CSRnormal,1,10,4,701,Seller,63.0,122,Manual,,,
CSRnormal,1,10,6,702,Buyer,168.0,100,Manual,,,
CSRnormal,1,10,6,712,Buyer,143.0,101,Manual,101.0,703.0,13.0
CSRnormal,1,10,9,704,Buyer,163.0,122,Manual,,,
CSRnormal,1,10,9,704,Buyer,163.0,120,Auto,120.0,705.0,9.0
CSRnormal,1,10,13,703,Seller,68.0,101,Auto,101.0,712.0,13.0
CSRnormal,1,10,16,715,Seller,98.0,140,Manual,,,
CSRnormal,1,10,17,710,Buyer,148.0,98,Manual,,,
CSRnormal,1,10,18,717,Seller,103.0,133,Manual,,,
CSRnormal,1,10,18,707,Seller,78.0,120,Manual,120.0,708.0,19.0
CSRnormal,1,10,19,708,Buyer,153.0,120,Auto,120.0,707.0,19.0
CSRnormal,1,10,22,702,Buyer,168.0,101,Manual,,,
CSRnormal,1,10,25,717,Seller,103.0,130,Manual,,,
CSRnormal,1,10,26,710,Buyer,148.0,102,Manual,102.0,713.0,28.0
CSRnormal,1,10,27,715,Seller,98.0,120,Manual,,,
CSRnormal,1,10,27,701,Seller,63.0,122,Manual,,,
CSRnormal,1,10,28,713,Seller,93.0,102,Auto,102.0,710.0,28.0
CSRnormal,1,10,31,716,Buyer,133.0,90,Manual,,,
CSRnormal,1,10,37,701,Seller,63.0,108,Manual,,,
CSRnormal,1,10,37,717,Seller,103.0,119,Manual,,,
CSRnormal,1,10,40,702,Buyer,168.0,101,Manual,101.0,701.0,42.0
CSRnormal,1,10,41,715,Seller,98.0,150,Manual,,,
CSRnormal,1,10,42,701,Seller,63.0,101,Auto,101.0,702.0,42.0
CSRnormal,1,10,47,717,Seller,103.0,143,Manual,,,
CSRnormal,1,10,48,716,Buyer,133.0,90,Manual,,,
CSRnormal,1,10,50,715,Seller,98.0,120,Manual,,,
CSRnormal,1,10,54,717,Seller,103.0,119,Manual,,,
CSRnormal,1,10,59,715,Seller,98.0,119,Manual,,,
CSRnormal,1,10,60,716,Buyer,133.0,92,Manual,,,
CSRnormal,1,10,67,717,Seller,103.0,119,Manual,,,
CSRnormal,1,10,72,715,Seller,98.0,119,Manual,,,
CSRnormal,1,10,75,716,Buyer,133.0,92,Manual,,,
CSRnormal,1,10,78,715,Seller,98.0,119,Manual,,,
CSRnormal,1,10,79,717,Seller,103.0,119,Manual,,,
CSRnormal,1,10,84,715,Seller,98.0,119,Manual,,,
CSRnormal,1,10,84,716,Buyer,133.0,95,Manual,,,
CSRnormal,1,10,88,717,Seller,103.0,118,Manual,,,
CSRnormal,1,10,92,715,Seller,98.0,119,Manual,,,
CSRnormal,1,10,96,715,Seller,98.0,116,Manual,,,
CSRnormal,1,10,97,716,Buyer,133.0,95,Manual,,,
CSRnormal,1,10,99,717,Seller,103.0,110,Manual,,,
CSRnormal,1,10,102,715,Seller,98.0,116,Manual,,,
CSRnormal,1,10,105,716,Buyer,133.0,99,Manual,99.0,715.0,112.0
CSRnormal,1,10,108,715,Seller,98.0,110,Manual,,,
CSRnormal,1,10,112,715,Seller,98.0,99,Auto,99.0,716.0,112.0
CSRnormal,1,10,112,717,Seller,103.0,110,Manual,,,
CSRnormal,1,10,116,717,Seller,103.0,110,Manual,110.0,706.0,125.0
CSRnormal,1,10,125,706,Buyer,158.0,110,Auto,110.0,717.0,125.0
CSRnormal,2,1,6,731,Seller,88.0,500,Manual,,,
CSRnormal,2,1,7,727,Seller,78.0,100,Manual,,,
CSRnormal,2,1,7,729,Seller,83.0,500,Manual,,,
CSRnormal,2,1,8,733,Seller,93.0,500,Manual,,,
CSRnormal,2,1,9,721,Seller,63.0,150,Manual,,,
CSRnormal,2,1,13,729,Seller,83.0,475,Manual,,,
CSRnormal,2,1,13,722,Buyer,168.0,70,Manual,,,
CSRnormal,2,1,14,727,Seller,78.0,110,Manual,,,
CSRnormal,2,1,14,736,Buyer,133.0,80,Manual,80.0,727.0,20.0
CSRnormal,2,1,16,735,Seller,98.0,500,Manual,,,
CSRnormal,2,1,17,731,Seller,88.0,99,Manual,,,
CSRnormal,2,1,17,738,Buyer,128.0,70,Manual,,,
CSRnormal,2,1,20,727,Seller,78.0,80,Auto,80.0,736.0,20.0
CSRnormal,2,1,20,728,Buyer,153.0,10,Manual,,,
CSRnormal,2,1,24,721,Seller,63.0,75,Manual,75.0,722.0,27.0
CSRnormal,2,1,27,733,Seller,93.0,350,Manual,,,
CSRnormal,2,1,27,722,Buyer,168.0,75,Auto,75.0,721.0,27.0
CSRnormal,2,1,32,731,Seller,88.0,500,Manual,,,
CSRnormal,2,1,32,729,Seller,83.0,450,Manual,,,
CSRnormal,2,1,35,738,Buyer,128.0,60,Manual,,,
CSRnormal,2,1,39,728,Buyer,153.0,60,Manual,,,
CSRnormal,2,1,39,723,Seller,68.0,80,Manual,80.0,738.0,44.0
CSRnormal,2,1,41,739,Seller,108.0,210,Manual,,,
CSRnormal,2,1,44,738,Buyer,128.0,80,Auto,80.0,723.0,44.0
CSRnormal,2,1,47,731,Seller,88.0,200,Manual,,,
CSRnormal,2,1,47,729,Seller,83.0,200,Manual,,,
CSRnormal,2,1,50,735,Seller,98.0,300,Manual,,,
CSRnormal,2,1,51,733,Seller,93.0,100,Manual,,,
CSRnormal,2,1,53,739,Seller,108.0,110,Manual,,,
CSRnormal,2,1,63,740,Buyer,123.0,55,Manual,,,
CSRnormal,2,1,63,729,Seller,83.0,100,Manual,,,
CSRnormal,2,1,63,728,Buyer,153.0,53,Manual,,,
CSRnormal,2,1,66,739,Seller,108.0,200,Manual,,,
CSRnormal,2,1,70,740,Buyer,123.0,75,Manual,,,
CSRnormal,2,1,72,733,Seller,93.0,93,Manual,,,
CSRnormal,2,1,73,729,Seller,83.0,120,Manual,,,
CSRnormal,2,1,76,731,Seller,88.0,92,Manual,92.0,728.0,84.0
CSRnormal,2,1,77,735,Seller,98.0,250,Manual,,,
CSRnormal,2,1,84,728,Buyer,153.0,120,Manual,,,
CSRnormal,2,1,84,728,Buyer,153.0,92,Auto,92.0,731.0,84.0
CSRnormal,2,1,89,735,Seller,98.0,200,Manual,,,
CSRnormal,2,1,94,733,Seller,93.0,93,Manual,,,
CSRnormal,2,1,95,739,Seller,108.0,110,Manual,,,
CSRnormal,2,1,96,729,Seller,83.0,100,Manual,,,
CSRnormal,2,1,105,729,Seller,83.0,100,Manual,,,
CSRnormal,2,1,106,740,Buyer,123.0,90,Manual,90.0,729.0,108.0
CSRnormal,2,1,107,735,Seller,98.0,150,Manual,,,
CSRnormal,2,1,108,739,Seller,108.0,150,Manual,,,
CSRnormal,2,1,108,729,Seller,83.0,90,Auto,90.0,740.0,108.0
CSRnormal,2,1,114,733,Seller,93.0,93,Manual,,,
CSRnormal,2,1,116,735,Seller,98.0,120,Manual,,,
CSRnormal,2,1,123,739,Seller,108.0,145,Manual,,,
CSRnormal,2,1,124,735,Seller,98.0,110,Manual,,,
CSRnormal,2,2,3,731,Seller,88.0,500,Manual,,,
CSRnormal,2,2,3,721,Seller,63.0,100,Manual,,,
CSRnormal,2,2,4,729,Seller,83.0,200,Manual,,,
CSRnormal,2,2,5,733,Seller,93.0,350,Manual,,,
CSRnormal,2,2,5,722,Buyer,168.0,45,Manual,,,
CSRnormal,2,2,6,727,Seller,78.0,90,Manual,90.0,728.0,10.0
CSRnormal,2,2,7,735,Seller,98.0,500,Manual,,,
CSRnormal,2,2,10,728,Buyer,153.0,90,Manual,,,
CSRnormal,2,2,10,728,Buyer,153.0,90,Auto,90.0,727.0,10.0
CSRnormal,2,2,14,721,Seller,63.0,93,Manual,,,
CSRnormal,2,2,16,729,Seller,83.0,100,Manual,,,
CSRnormal,2,2,17,733,Seller,93.0,93,Manual,,,
CSRnormal,2,2,17,722,Buyer,168.0,50,Manual,,,
CSRnormal,2,2,18,731,Seller,88.0,444,Manual,,,
CSRnormal,2,2,20,736,Buyer,133.0,75,Manual,,,
CSRnormal,2,2,22,723,Seller,68.0,100,Manual,,,
CSRnormal,2,2,22,721,Seller,63.0,93,Manual,,,
CSRnormal,2,2,23,735,Seller,98.0,200,Manual,,,
CSRnormal,2,2,25,739,Seller,108.0,120,Manual,,,
CSRnormal,2,2,27,731,Seller,88.0,92,Manual,,,
CSRnormal,2,2,28,738,Buyer,128.0,60,Manual,,,
CSRnormal,2,2,30,740,Buyer,123.0,75,Manual,,,
CSRnormal,2,2,32,722,Buyer,168.0,80,Manual,,,
CSRnormal,2,2,33,721,Seller,63.0,90,Manual,,,
CSRnormal,2,2,33,739,Seller,108.0,150,Manual,,,
CSRnormal,2,2,37,729,Seller,83.0,110,Manual,,,
CSRnormal,2,2,37,738,Buyer,128.0,75,Manual,,,
CSRnormal,2,2,39,736,Buyer,133.0,81,Manual,,,
CSRnormal,2,2,40,735,Seller,98.0,175,Manual,,,
CSRnormal,2,2,41,721,Seller,63.0,93,Manual,,,
CSRnormal,2,2,45,723,Seller,68.0,100,Manual,,,
CSRnormal,2,2,45,731,Seller,88.0,109,Manual,,,
CSRnormal,2,2,46,722,Buyer,168.0,82,Manual,,,
CSRnormal,2,2,48,739,Seller,108.0,152,Manual,,,
CSRnormal,2,2,49,721,Seller,63.0,90,Manual,90.0,738.0,57.0
CSRnormal,2,2,49,738,Buyer,128.0,70,Manual,,,
CSRnormal,2,2,53,733,Seller,93.0,93,Manual,,,
CSRnormal,2,2,57,739,Seller,108.0,155,Manual,,,
CSRnormal,2,2,57,729,Seller,83.0,110,Manual,,,
CSRnormal,2,2,57,738,Buyer,128.0,90,Auto,90.0,721.0,57.0
CSRnormal,2,2,61,735,Seller,98.0,130,Manual,,,
CSRnormal,2,2,63,731,Seller,88.0,109,Manual,,,
CSRnormal,2,2,65,723,Seller,68.0,100,Manual,,,
CSRnormal,2,2,67,729,Seller,83.0,93,Manual,,,
CSRnormal,2,2,69,736,Buyer,133.0,80,Manual,,,
CSRnormal,2,2,70,733,Seller,93.0,93,Manual,,,
CSRnormal,2,2,72,739,Seller,108.0,156,Manual,,,
CSRnormal,2,2,73,731,Seller,88.0,92,Manual,,,
CSRnormal,2,2,77,740,Buyer,123.0,85,Manual,,,
CSRnormal,2,2,80,729,Seller,83.0,91,Manual,,,
CSRnormal,2,2,82,739,Seller,108.0,165,Manual,,,
CSRnormal,2,2,84,735,Seller,98.0,120,Manual,,,
CSRnormal,2,2,91,723,Seller,68.0,90,Manual,90.0,722.0,99.0
CSRnormal,2,2,92,733,Seller,93.0,93,Manual,,,
CSRnormal,2,2,92,739,Seller,108.0,185,Manual,,,
CSRnormal,2,2,94,740,Buyer,123.0,88,Manual,88.0,731.0,95.0
CSRnormal,2,2,95,731,Seller,88.0,88,Auto,88.0,740.0,95.0
CSRnormal,2,2,95,729,Seller,83.0,100,Manual,,,
CSRnormal,2,2,99,735,Seller,98.0,110,Manual,,,
CSRnormal,2,2,99,722,Buyer,168.0,90,Auto,90.0,723.0,99.0
CSRnormal,2,2,106,729,Seller,83.0,100,Manual,,,
CSRnormal,2,2,108,736,Buyer,133.0,85,Manual,,,
CSRnormal,2,2,108,739,Seller,108.0,160,Manual,,,
CSRnormal,2,2,112,733,Seller,93.0,93,Manual,,,
CSRnormal,2,2,113,729,Seller,83.0,90,Manual,,,
CSRnormal,2,2,115,735,Seller,98.0,105,Manual,,,
CSRnormal,2,2,119,736,Buyer,133.0,88,Manual,88.0,729.0,121.0
CSRnormal,2,2,120,739,Seller,108.0,165,Manual,,,
CSRnormal,2,2,121,729,Seller,83.0,88,Auto,88.0,736.0,121.0
CSRnormal,2,2,127,739,Seller,108.0,200,Manual,,,
CSRnormal,2,3,1,721,Seller,63.0,92,Manual,,,
CSRnormal,2,3,5,733,Seller,93.0,93,Manual,,,
CSRnormal,2,3,6,729,Seller,83.0,95,Manual,,,
CSRnormal,2,3,7,735,Seller,98.0,300,Manual,,,
CSRnormal,2,3,7,723,Seller,68.0,110,Manual,,,
CSRnormal,2,3,8,727,Seller,78.0,80,Manual,80.0,722.0,13.0
CSRnormal,2,3,8,722,Buyer,168.0,69,Manual,,,
CSRnormal,2,3,8,740,Buyer,123.0,75,Manual,,,
CSRnormal,2,3,8,738,Buyer,128.0,50,Manual,,,
CSRnormal,2,3,13,722,Buyer,168.0,80,Auto,80.0,727.0,13.0
CSRnormal,2,3,13,731,Seller,88.0,109,Manual,,,
CSRnormal,2,3,16,721,Seller,63.0,92,Manual,,,
CSRnormal,2,3,17,729,Seller,83.0,90,Manual,,,
CSRnormal,2,3,21,736,Buyer,133.0,77,Manual,,,
CSRnormal,2,3,24,735,Seller,98.0,200,Manual,,,
CSRnormal,2,3,24,729,Seller,83.0,90,Manual,90.0,728.0,24.0
CSRnormal,2,3,24,728,Buyer,153.0,90,Manual,,,
CSRnormal,2,3,24,728,Buyer,153.0,90,Auto,90.0,729.0,24.0
CSRnormal,2,3,25,738,Buyer,128.0,60,Manual,,,
CSRnormal,2,3,28,731,Seller,88.0,199,Manual,,,
CSRnormal,2,3,30,721,Seller,63.0,91,Manual,,,
CSRnormal,2,3,31,740,Buyer,123.0,80,Manual,,,
CSRnormal,2,3,34,739,Seller,108.0,165,Manual,,,
CSRnormal,2,3,34,738,Buyer,128.0,75,Manual,,,
CSRnormal,2,3,36,721,Seller,63.0,90,Manual,,,
CSRnormal,2,3,37,723,Seller,68.0,110,Manual,,,
CSRnormal,2,3,37,731,Seller,88.0,164,Manual,,,
CSRnormal,2,3,40,733,Seller,93.0,93,Manual,,,
CSRnormal,2,3,42,739,Seller,108.0,162,Manual,,,
CSRnormal,2,3,45,721,Seller,63.0,90,Manual,90.0,738.0,49.0
CSRnormal,2,3,48,739,Seller,108.0,108,Manual,,,
CSRnormal,2,3,49,738,Buyer,128.0,90,Auto,90.0,721.0,49.0
CSRnormal,2,3,55,739,Seller,108.0,110,Manual,,,
CSRnormal,2,3,56,731,Seller,88.0,107,Manual,,,
CSRnormal,2,3,56,735,Seller,98.0,105,Manual,,,
CSRnormal,2,3,56,723,Seller,68.0,95,Manual,,,
CSRnormal,2,3,59,740,Buyer,123.0,91,Manual,91.0,731.0,60.0
CSRnormal,2,3,60,731,Seller,88.0,91,Auto,91.0,740.0,60.0
CSRnormal,2,3,66,735,Seller,98.0,105,Manual,,,
CSRnormal,2,3,67,733,Seller,93.0,93,Manual,,,
CSRnormal,2,3,69,736,Buyer,133.0,88,Manual,,,
CSRnormal,2,3,70,739,Seller,108.0,180,Manual,,,
CSRnormal,2,3,78,739,Seller,108.0,190,Manual,,,
CSRnormal,2,3,79,723,Seller,68.0,92,Manual,,,
CSRnormal,2,3,81,735,Seller,98.0,105,Manual,,,
CSRnormal,2,3,86,739,Seller,108.0,145,Manual,,,
CSRnormal,2,3,91,733,Seller,93.0,93,Manual,,,
CSRnormal,2,3,94,739,Seller,108.0,170,Manual,,,
CSRnormal,2,3,95,735,Seller,98.0,102,Manual,,,
CSRnormal,2,3,96,723,Seller,68.0,92,Manual,,,
CSRnormal,2,3,103,739,Seller,108.0,130,Manual,,,
CSRnormal,2,3,104,736,Buyer,133.0,85,Manual,,,
CSRnormal,2,3,107,735,Seller,98.0,100,Manual,,,
CSRnormal,2,3,110,739,Seller,108.0,145,Manual,,,
CSRnormal,2,3,112,723,Seller,68.0,92,Manual,,,
CSRnormal,2,3,117,739,Seller,108.0,175,Manual,,,
CSRnormal,2,3,119,735,Seller,98.0,100,Manual,,,
CSRnormal,2,3,124,735,Seller,98.0,99,Manual,,,
CSRnormal,2,4,3,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,4,729,Seller,83.0,89,Manual,,,
CSRnormal,2,4,5,727,Seller,78.0,112,Manual,,,
CSRnormal,2,4,6,736,Buyer,133.0,85,Manual,85.0,727.0,8.0
CSRnormal,2,4,7,735,Seller,98.0,200,Manual,,,
CSRnormal,2,4,8,727,Seller,78.0,85,Auto,85.0,736.0,8.0
CSRnormal,2,4,12,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,12,733,Seller,93.0,93,Manual,,,
CSRnormal,2,4,13,722,Buyer,168.0,60,Manual,,,
CSRnormal,2,4,14,723,Seller,68.0,100,Manual,,,
CSRnormal,2,4,18,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,18,729,Seller,83.0,90,Manual,,,
CSRnormal,2,4,18,731,Seller,88.0,99,Manual,,,
CSRnormal,2,4,22,735,Seller,98.0,150,Manual,,,
CSRnormal,2,4,25,738,Buyer,128.0,70,Manual,,,
CSRnormal,2,4,26,731,Seller,88.0,149,Manual,,,
CSRnormal,2,4,28,739,Seller,108.0,175,Manual,,,
CSRnormal,2,4,28,729,Seller,83.0,90,Manual,90.0,738.0,31.0
CSRnormal,2,4,28,740,Buyer,123.0,70,Manual,,,
CSRnormal,2,4,30,722,Buyer,168.0,65,Manual,,,
CSRnormal,2,4,31,738,Buyer,128.0,90,Auto,90.0,729.0,31.0
CSRnormal,2,4,34,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,36,731,Seller,88.0,148,Manual,,,
CSRnormal,2,4,36,735,Seller,98.0,140,Manual,,,
CSRnormal,2,4,38,739,Seller,108.0,126,Manual,,,
CSRnormal,2,4,39,740,Buyer,123.0,72,Manual,,,
CSRnormal,2,4,40,723,Seller,68.0,90,Manual,,,
CSRnormal,2,4,41,731,Seller,88.0,125,Manual,,,
CSRnormal,2,4,42,722,Buyer,168.0,75,Manual,,,
CSRnormal,2,4,44,739,Seller,108.0,150,Manual,,,
CSRnormal,2,4,44,728,Buyer,153.0,80,Manual,,,
CSRnormal,2,4,48,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,49,731,Seller,88.0,124,Manual,,,
CSRnormal,2,4,50,739,Seller,108.0,145,Manual,,,
CSRnormal,2,4,55,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,56,722,Buyer,168.0,75,Manual,,,
CSRnormal,2,4,56,728,Buyer,153.0,83,Manual,,,
CSRnormal,2,4,57,739,Seller,108.0,135,Manual,,,
CSRnormal,2,4,58,735,Seller,98.0,109,Manual,,,
CSRnormal,2,4,60,740,Buyer,123.0,82,Manual,,,
CSRnormal,2,4,61,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,61,723,Seller,68.0,90,Manual,,,
CSRnormal,2,4,64,739,Seller,108.0,155,Manual,,,
CSRnormal,2,4,69,722,Buyer,168.0,80,Manual,,,
CSRnormal,2,4,70,740,Buyer,123.0,83,Manual,,,
CSRnormal,2,4,72,739,Seller,108.0,187,Manual,,,
CSRnormal,2,4,72,735,Seller,98.0,108,Manual,,,
CSRnormal,2,4,73,721,Seller,63.0,90,Manual,,,
CSRnormal,2,4,76,731,Seller,88.0,154,Manual,,,
CSRnormal,2,4,77,723,Seller,68.0,90,Manual,,,
CSRnormal,2,4,79,739,Seller,108.0,162,Manual,,,
CSRnormal,2,4,81,735,Seller,98.0,105,Manual,,,
CSRnormal,2,4,82,721,Seller,63.0,88,Manual,,,
CSRnormal,2,4,84,722,Buyer,168.0,85,Manual,85.0,721.0,89.0
CSRnormal,2,4,87,739,Seller,108.0,165,Manual,,,
CSRnormal,2,4,89,721,Seller,63.0,85,Auto,85.0,722.0,89.0
CSRnormal,2,4,96,739,Seller,108.0,125,Manual,,,
CSRnormal,2,4,96,723,Seller,68.0,90,Manual,90.0,728.0,104.0
CSRnormal,2,4,100,735,Seller,98.0,102,Manual,,,
CSRnormal,2,4,100,740,Buyer,123.0,85,Manual,,,
CSRnormal,2,4,101,731,Seller,88.0,125,Manual,,,
CSRnormal,2,4,101,739,Seller,108.0,225,Manual,,,
CSRnormal,2,4,104,728,Buyer,153.0,90,Manual,,,
CSRnormal,2,4,104,728,Buyer,153.0,90,Auto,90.0,723.0,104.0
CSRnormal,2,4,108,731,Seller,88.0,125,Manual,,,
CSRnormal,2,4,110,740,Buyer,123.0,90,Manual,90.0,731.0,112.0
CSRnormal,2,4,112,731,Seller,88.0,90,Auto,90.0,740.0,112.0
CSRnormal,2,4,115,733,Seller,93.0,93,Manual,,,
CSRnormal,2,4,116,739,Seller,108.0,200,Manual,,,
CSRnormal,2,4,122,739,Seller,108.0,154,Manual,,,
CSRnormal,2,4,122,735,Seller,98.0,100,Manual,,,
CSRnormal,2,5,4,729,Seller,83.0,90,Manual,,,
CSRnormal,2,5,4,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,5,740,Buyer,123.0,70,Manual,,,
CSRnormal,2,5,6,727,Seller,78.0,150,Manual,,,
CSRnormal,2,5,6,722,Buyer,168.0,70,Manual,,,
CSRnormal,2,5,8,735,Seller,98.0,200,Manual,,,
CSRnormal,2,5,8,738,Buyer,128.0,60,Manual,,,
CSRnormal,2,5,10,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,11,727,Seller,78.0,140,Manual,,,
CSRnormal,2,5,11,736,Buyer,133.0,65,Manual,,,
CSRnormal,2,5,12,739,Seller,108.0,201,Manual,,,
CSRnormal,2,5,13,723,Seller,68.0,90,Manual,,,
CSRnormal,2,5,13,729,Seller,83.0,90,Manual,,,
CSRnormal,2,5,14,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,17,727,Seller,78.0,140,Manual,,,
CSRnormal,2,5,19,722,Buyer,168.0,70,Manual,,,
CSRnormal,2,5,20,735,Seller,98.0,105,Manual,,,
CSRnormal,2,5,20,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,20,739,Seller,108.0,220,Manual,,,
CSRnormal,2,5,21,729,Seller,83.0,90,Manual,,,
CSRnormal,2,5,22,727,Seller,78.0,130,Manual,,,
CSRnormal,2,5,24,733,Seller,93.0,93,Manual,,,
CSRnormal,2,5,25,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,25,729,Seller,83.0,90,Manual,,,
CSRnormal,2,5,27,727,Seller,78.0,120,Manual,,,
CSRnormal,2,5,28,739,Seller,108.0,125,Manual,,,
CSRnormal,2,5,30,723,Seller,68.0,90,Manual,,,
CSRnormal,2,5,30,722,Buyer,168.0,72,Manual,,,
CSRnormal,2,5,32,738,Buyer,128.0,65,Manual,,,
CSRnormal,2,5,32,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,33,729,Seller,83.0,90,Manual,,,
CSRnormal,2,5,35,735,Seller,98.0,104,Manual,,,
CSRnormal,2,5,37,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,37,727,Seller,78.0,125,Manual,,,
CSRnormal,2,5,37,728,Buyer,153.0,72,Manual,,,
CSRnormal,2,5,39,739,Seller,108.0,130,Manual,,,
CSRnormal,2,5,40,729,Seller,83.0,90,Manual,90.0,738.0,47.0
CSRnormal,2,5,42,722,Buyer,168.0,73,Manual,,,
CSRnormal,2,5,43,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,45,727,Seller,78.0,125,Manual,,,
CSRnormal,2,5,47,735,Seller,98.0,103,Manual,,,
CSRnormal,2,5,47,738,Buyer,128.0,90,Auto,90.0,729.0,47.0
CSRnormal,2,5,51,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,52,740,Buyer,123.0,70,Manual,,,
CSRnormal,2,5,55,723,Seller,68.0,90,Manual,,,
CSRnormal,2,5,55,722,Buyer,168.0,79,Manual,79.0,727.0,63.0
CSRnormal,2,5,57,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,58,740,Buyer,123.0,75,Manual,,,
CSRnormal,2,5,60,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,61,727,Seller,78.0,115,Manual,,,
CSRnormal,2,5,63,727,Seller,78.0,79,Auto,79.0,722.0,63.0
CSRnormal,2,5,67,735,Seller,98.0,102,Manual,,,
CSRnormal,2,5,67,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,68,739,Seller,108.0,120,Manual,,,
CSRnormal,2,5,73,739,Seller,108.0,175,Manual,,,
CSRnormal,2,5,76,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,79,740,Buyer,123.0,78,Manual,,,
CSRnormal,2,5,80,739,Seller,108.0,145,Manual,,,
CSRnormal,2,5,80,735,Seller,98.0,101,Manual,,,
CSRnormal,2,5,82,723,Seller,68.0,90,Manual,90.0,728.0,87.0
CSRnormal,2,5,86,739,Seller,108.0,200,Manual,,,
CSRnormal,2,5,86,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,87,728,Buyer,153.0,90,Manual,,,
CSRnormal,2,5,87,728,Buyer,153.0,90,Auto,90.0,723.0,87.0
CSRnormal,2,5,91,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,91,740,Buyer,123.0,85,Manual,,,
CSRnormal,2,5,95,735,Seller,98.0,100,Manual,,,
CSRnormal,2,5,96,740,Buyer,123.0,85,Manual,,,
CSRnormal,2,5,98,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,98,739,Seller,108.0,156,Manual,,,
CSRnormal,2,5,102,731,Seller,88.0,90,Manual,90.0,740.0,108.0
CSRnormal,2,5,105,721,Seller,63.0,90,Manual,,,
CSRnormal,2,5,105,739,Seller,108.0,230,Manual,,,
CSRnormal,2,5,108,740,Buyer,123.0,90,Manual,,,
CSRnormal,2,5,108,740,Buyer,123.0,90,Auto,90.0,731.0,108.0
CSRnormal,2,5,111,721,Seller,63.0,90,Manual,90.0,736.0,115.0
CSRnormal,2,5,112,735,Seller,98.0,99,Manual,,,
CSRnormal,2,5,115,739,Seller,108.0,225,Manual,,,
CSRnormal,2,5,115,736,Buyer,133.0,90,Manual,,,
CSRnormal,2,5,115,736,Buyer,133.0,90,Auto,90.0,721.0,115.0
CSRnormal,2,5,125,739,Seller,108.0,215,Manual,,,
CSRnormal,2,5,126,735,Seller,98.0,99,Manual,,,
CSRnormal,2,6,4,731,Seller,88.0,225,Manual,,,
CSRnormal,2,6,7,722,Buyer,168.0,65,Manual,,,
CSRnormal,2,6,7,723,Seller,68.0,95,Manual,,,
CSRnormal,2,6,8,727,Seller,78.0,120,Manual,,,
CSRnormal,2,6,8,721,Seller,63.0,90,Manual,,,
CSRnormal,2,6,9,735,Seller,98.0,100,Manual,,,
CSRnormal,2,6,10,729,Seller,83.0,90,Manual,,,
CSRnormal,2,6,12,727,Seller,78.0,130,Manual,,,
CSRnormal,2,6,12,740,Buyer,123.0,75,Manual,,,
CSRnormal,2,6,17,722,Buyer,168.0,75,Manual,,,
CSRnormal,2,6,19,736,Buyer,133.0,75,Manual,,,
CSRnormal,2,6,19,729,Seller,83.0,90,Manual,,,
CSRnormal,2,6,20,735,Seller,98.0,100,Manual,,,
CSRnormal,2,6,20,727,Seller,78.0,150,Manual,,,
CSRnormal,2,6,21,721,Seller,63.0,90,Manual,,,
CSRnormal,2,6,24,738,Buyer,128.0,80,Manual,,,
CSRnormal,2,6,25,739,Seller,108.0,200,Manual,,,
CSRnormal,2,6,27,723,Seller,68.0,95,Manual,,,
CSRnormal,2,6,27,736,Buyer,133.0,77,Manual,,,
CSRnormal,2,6,27,727,Seller,78.0,140,Manual,,,
CSRnormal,2,6,29,739,Seller,108.0,120,Manual,,,
CSRnormal,2,6,30,721,Seller,63.0,88,Manual,88.0,738.0,33.0
