treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullLimS,2,2,103,88,Buyer,118,110,110.0,94.0,103.0,Auto,Accepted
FullLimS,2,2,107,87,Seller,83,128,,,,Manual,Replaced
FullLimS,2,2,109,91,Buyer,108,92,,,,Manual,Expired
FullLimS,2,2,111,95,Seller,108,110,,,,Manual,Expired
FullLimS,2,2,114,87,Seller,83,112,,,,Manual,Replaced
FullLimS,2,2,119,91,Buyer,108,93,93.0,87.0,124.0,Manual,Accepted
FullLimS,2,2,121,87,Seller,83,110,,,,Manual,Replaced
FullLimS,2,2,124,87,Seller,83,93,93.0,91.0,124.0,Auto,Accepted
FullLimS,2,2,136,95,Seller,108,200,,,,Manual,Expired
FullLimS,2,3,4,83,Seller,73,110,110.0,82.0,10.0,Manual,Accepted
FullLimS,2,3,10,82,Buyer,133,110,110.0,83.0,10.0,Auto,Accepted
FullLimS,2,3,15,79,Seller,63,125,,,,Manual,Expired
FullLimS,2,3,19,93,Buyer,103,90,,,,Manual,Expired
FullLimS,2,3,21,80,Buyer,138,80,,,,Manual,Expired
FullLimS,2,3,22,92,Seller,98,130,,,,Manual,Expired
FullLimS,2,3,22,94,Seller,103,110,110.0,84.0,25.0,Manual,Accepted
FullLimS,2,3,24,87,Seller,83,128,,,,Manual,Replaced
FullLimS,2,3,25,84,Buyer,128,110,110.0,94.0,25.0,Auto,Accepted
FullLimS,2,3,26,88,Buyer,118,13,,,,Manual,Replaced
FullLimS,2,3,32,88,Buyer,118,23,,,,Manual,Expired
FullLimS,2,3,32,81,Seller,68,108,108.0,86.0,34.0,Manual,Accepted
FullLimS,2,3,33,92,Seller,98,110,,,,Manual,Expired
FullLimS,2,3,33,87,Seller,83,112,,,,Manual,Expired
FullLimS,2,3,33,80,Buyer,138,95,,,,Manual,Expired
FullLimS,2,3,34,91,Buyer,108,56,,,,Manual,Expired
FullLimS,2,3,34,86,Buyer,123,108,108.0,81.0,34.0,Auto,Accepted
FullLimS,2,3,34,85,Seller,78,105,105.0,89.0,38.0,Manual,Accepted
FullLimS,2,3,38,89,Buyer,113,105,105.0,85.0,38.0,Auto,Accepted
FullLimS,2,3,38,93,Buyer,103,95,,,,Manual,Expired
FullLimS,2,3,44,87,Seller,83,111,111.0,88.0,45.0,Manual,Accepted
FullLimS,2,3,44,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,3,44,88,Buyer,118,11,,,,Manual,Replaced
FullLimS,2,3,44,92,Seller,98,140,,,,Manual,Expired
FullLimS,2,3,44,80,Buyer,138,96,,,,Manual,Replaced
FullLimS,2,3,45,88,Buyer,118,111,111.0,87.0,45.0,Auto,Accepted
FullLimS,2,3,51,93,Buyer,103,95,,,,Manual,Expired
FullLimS,2,3,52,91,Buyer,108,65,,,,Manual,Expired
FullLimS,2,3,52,96,Buyer,93,70,,,,Manual,Expired
FullLimS,2,3,54,80,Buyer,138,98,98.0,92.0,57.0,Manual,Accepted
FullLimS,2,3,54,95,Seller,108,159,,,,Manual,Expired
FullLimS,2,3,57,92,Seller,98,98,98.0,80.0,57.0,Auto,Accepted
FullLimS,2,3,63,91,Buyer,108,71,,,,Manual,Expired
FullLimS,2,3,65,79,Seller,63,110,,,,Manual,Expired
FullLimS,2,3,67,95,Seller,108,200,,,,Manual,Expired
FullLimS,2,3,68,93,Buyer,103,97,,,,Manual,Expired
FullLimS,2,3,79,95,Seller,108,110,,,,Manual,Expired
FullLimS,2,3,80,91,Buyer,108,76,,,,Manual,Expired
FullLimS,2,3,81,79,Seller,63,102,,,,Manual,Expired
FullLimS,2,3,84,93,Buyer,103,96,,,,Manual,Expired
FullLimS,2,3,91,95,Seller,108,109,,,,Manual,Expired
FullLimS,2,3,92,91,Buyer,108,97,,,,Manual,Expired
FullLimS,2,3,96,79,Seller,63,102,,,,Manual,Replaced
FullLimS,2,3,99,93,Buyer,103,98,,,,Manual,Expired
FullLimS,2,3,100,96,Buyer,93,90,,,,Manual,Expired
FullLimS,2,3,104,91,Buyer,108,99,99.0,79.0,110.0,Manual,Accepted
FullLimS,2,3,105,79,Seller,63,102,,,,Manual,Replaced
FullLimS,2,3,110,79,Seller,63,99,99.0,91.0,110.0,Auto,Accepted
FullLimS,2,3,117,95,Seller,108,167,,,,Manual,Expired
FullLimS,2,3,122,93,Buyer,103,95,,,,Manual,Expired
FullLimS,2,4,4,79,Seller,63,112,,,,Manual,Expired
FullLimS,2,4,11,83,Seller,73,110,,,,Manual,Expired
FullLimS,2,4,11,81,Seller,68,140,,,,Manual,Expired
FullLimS,2,4,12,80,Buyer,138,70,,,,Manual,Expired
FullLimS,2,4,12,91,Buyer,108,55,,,,Manual,Expired
FullLimS,2,4,12,92,Seller,98,140,,,,Manual,Expired
FullLimS,2,4,24,79,Seller,63,112,,,,Manual,Expired
FullLimS,2,4,24,80,Buyer,138,85,,,,Manual,Replaced
FullLimS,2,4,24,91,Buyer,108,56,,,,Manual,Expired
FullLimS,2,4,24,85,Seller,78,110,110.0,84.0,31.0,Manual,Accepted
FullLimS,2,4,29,83,Seller,73,110,110.0,82.0,32.0,Manual,Accepted
FullLimS,2,4,30,86,Buyer,123,90,,,,Manual,Expired
FullLimS,2,4,31,84,Buyer,128,110,110.0,85.0,31.0,Auto,Accepted
FullLimS,2,4,32,82,Buyer,133,110,110.0,83.0,32.0,Auto,Accepted
FullLimS,2,4,32,80,Buyer,138,85,,,,Manual,Expired
FullLimS,2,4,33,88,Buyer,118,2,,,,Manual,Expired
FullLimS,2,4,76,79,Seller,63,109,,,,Manual,Expired
FullLimS,2,4,77,81,Seller,68,109,,,,Manual,Expired
FullLimS,2,4,77,80,Buyer,138,93,,,,Manual,Expired
FullLimS,2,4,77,91,Buyer,108,60,,,,Manual,Expired
FullLimS,2,4,98,92,Seller,98,140,,,,Manual,Expired
FullLimS,2,4,111,79,Seller,63,102,,,,Manual,Expired
FullLimS,2,4,112,81,Seller,68,109,,,,Manual,Replaced
FullLimS,2,4,112,80,Buyer,138,98,,,,Manual,Expired
FullLimS,2,4,112,91,Buyer,108,98,,,,Manual,Expired
FullLimS,2,4,112,89,Buyer,113,90,,,,Manual,Replaced
FullLimS,2,4,112,86,Buyer,123,80,,,,Manual,Expired
FullLimS,2,4,114,93,Buyer,103,90,90.0,79.0,123.0,Manual,Accepted
FullLimS,2,4,114,95,Seller,108,110,,,,Manual,Expired
FullLimS,2,4,114,88,Buyer,118,23,,,,Manual,Expired
FullLimS,2,4,115,87,Seller,83,133,,,,Manual,Replaced
FullLimS,2,4,116,81,Seller,68,100,100.0,89.0,118.0,Manual,Accepted
FullLimS,2,4,118,89,Buyer,113,100,100.0,81.0,118.0,Auto,Accepted
FullLimS,2,4,120,87,Seller,83,198,,,,Manual,Expired
FullLimS,2,4,123,79,Seller,63,90,90.0,93.0,123.0,Auto,Accepted
FullLimS,2,4,126,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,4,138,80,Buyer,138,105,105.0,92.0,144.0,Manual,Accepted
FullLimS,2,4,139,88,Buyer,118,1,,,,Manual,Expired
FullLimS,2,4,139,87,Seller,83,131,,,,Manual,Expired
FullLimS,2,4,139,90,Seller,93,120,120.0,86.0,143.0,Manual,Accepted
FullLimS,2,4,143,94,Seller,103,130,,,,Manual,Expired
FullLimS,2,4,143,86,Buyer,123,120,120.0,90.0,143.0,Auto,Accepted
FullLimS,2,4,144,92,Seller,98,105,105.0,80.0,144.0,Auto,Accepted
FullLimS,2,5,57,85,Seller,78,110,110.0,88.0,64.0,Manual,Accepted
FullLimS,2,5,59,95,Seller,108,190,,,,Manual,Expired
FullLimS,2,5,61,94,Seller,103,150,,,,Manual,Expired
FullLimS,2,5,64,88,Buyer,118,110,110.0,85.0,64.0,Auto,Accepted
FullLimS,2,5,66,82,Buyer,133,125,125.0,81.0,81.0,Manual,Accepted
FullLimS,2,5,66,86,Buyer,123,90,,,,Manual,Expired
FullLimS,2,5,81,81,Seller,68,115,125.0,82.0,81.0,Manual,Replaced
FullLimS,2,5,81,79,Seller,63,110,,,,Manual,Expired
FullLimS,2,5,82,89,Buyer,113,95,,,,Manual,Expired
FullLimS,2,5,83,87,Seller,83,115,,,,Manual,Expired
FullLimS,2,5,83,94,Seller,103,130,,,,Manual,Expired
FullLimS,2,5,84,96,Buyer,93,90,,,,Manual,Expired
FullLimS,2,5,113,79,Seller,63,110,110.0,84.0,116.0,Manual,Accepted
FullLimS,2,5,115,87,Seller,83,118,118.0,86.0,117.0,Manual,Accepted
FullLimS,2,5,115,94,Seller,103,130,130.0,80.0,122.0,Manual,Accepted
FullLimS,2,5,116,84,Buyer,128,110,110.0,79.0,116.0,Auto,Accepted
FullLimS,2,5,117,86,Buyer,123,118,118.0,87.0,117.0,Auto,Accepted
FullLimS,2,5,118,89,Buyer,113,95,,,,Manual,Expired
FullLimS,2,5,122,80,Buyer,138,130,130.0,94.0,122.0,Auto,Accepted
FullLimS,2,5,126,83,Seller,73,110,110.0,89.0,130.0,Manual,Accepted
FullLimS,2,5,130,89,Buyer,113,110,110.0,83.0,130.0,Auto,Accepted
FullLimS,2,6,3,85,Seller,78,115,,,,Manual,Replaced
FullLimS,2,6,4,83,Seller,73,115,,,,Manual,Expired
FullLimS,2,6,5,89,Buyer,113,105,105.0,85.0,9.0,Manual,Accepted
FullLimS,2,6,5,91,Buyer,108,55,,,,Manual,Expired
FullLimS,2,6,5,79,Seller,63,112,112.0,86.0,13.0,Manual,Accepted
FullLimS,2,6,5,94,Seller,103,160,,,,Manual,Expired
FullLimS,2,6,6,81,Seller,68,130,,,,Manual,Expired
FullLimS,2,6,7,86,Buyer,123,80,,,,Manual,Replaced
FullLimS,2,6,8,87,Seller,83,136,,,,Manual,Expired
FullLimS,2,6,9,85,Seller,78,105,105.0,89.0,9.0,Auto,Accepted
FullLimS,2,6,10,82,Buyer,133,100,100.0,92.0,12.0,Manual,Accepted
FullLimS,2,6,12,92,Seller,98,100,100.0,82.0,12.0,Auto,Accepted
FullLimS,2,6,13,86,Buyer,123,112,112.0,79.0,13.0,Auto,Accepted
FullLimS,2,6,16,93,Buyer,103,90,,,,Manual,Expired
FullLimS,2,6,17,91,Buyer,108,80,,,,Manual,Expired
FullLimS,2,6,18,83,Seller,73,115,115.0,84.0,23.0,Manual,Accepted
FullLimS,2,6,18,94,Seller,103,120,,,,Manual,Expired
FullLimS,2,6,19,87,Seller,83,126,,,,Manual,Expired
FullLimS,2,6,19,90,Seller,93,140,,,,Manual,Expired
FullLimS,2,6,22,84,Buyer,128,100,,,,Manual,Replaced
FullLimS,2,6,23,84,Buyer,128,115,115.0,83.0,23.0,Auto,Accepted
FullLimS,2,6,28,91,Buyer,108,81,,,,Manual,Replaced
FullLimS,2,6,29,81,Seller,68,140,,,,Manual,Expired
FullLimS,2,6,29,94,Seller,103,115,,,,Manual,Expired
FullLimS,2,6,31,87,Seller,83,120,,,,Manual,Expired
FullLimS,2,6,33,88,Buyer,118,23,,,,Manual,Expired
FullLimS,2,6,33,93,Buyer,103,95,,,,Manual,Expired
FullLimS,2,6,36,80,Buyer,138,90,,,,Manual,Replaced
FullLimS,2,6,38,91,Buyer,108,82,,,,Manual,Replaced
FullLimS,2,6,38,80,Buyer,138,98,,,,Manual,Expired
FullLimS,2,6,44,91,Buyer,108,83,,,,Manual,Replaced
FullLimS,2,6,44,87,Seller,83,117,,,,Manual,Expired
FullLimS,2,6,45,94,Seller,103,130,,,,Manual,Expired
FullLimS,2,6,45,93,Buyer,103,99,,,,Manual,Expired
FullLimS,2,6,45,88,Buyer,118,10,,,,Manual,Expired
FullLimS,2,6,46,81,Seller,68,112,,,,Manual,Expired
FullLimS,2,6,49,91,Buyer,108,84,,,,Manual,Replaced
FullLimS,2,6,50,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,6,55,94,Seller,103,115,,,,Manual,Replaced
FullLimS,2,6,55,91,Buyer,108,90,,,,Manual,Replaced
FullLimS,2,6,61,93,Buyer,103,95,,,,Manual,Replaced
FullLimS,2,6,61,88,Buyer,118,23,,,,Manual,Replaced
FullLimS,2,6,63,96,Buyer,93,89,,,,Manual,Expired
FullLimS,2,6,63,94,Seller,103,110,,,,Manual,Expired
FullLimS,2,6,64,87,Seller,83,115,,,,Manual,Expired
FullLimS,2,6,64,81,Seller,68,115,,,,Manual,Expired
FullLimS,2,6,64,91,Buyer,108,91,,,,Manual,Replaced
FullLimS,2,6,68,88,Buyer,118,15,,,,Manual,Replaced
FullLimS,2,6,69,93,Buyer,103,90,,,,Manual,Replaced
FullLimS,2,6,70,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,6,73,88,Buyer,118,25,,,,Manual,Replaced
FullLimS,2,6,74,91,Buyer,108,91,,,,Manual,Replaced
FullLimS,2,6,76,93,Buyer,103,95,,,,Manual,Expired
FullLimS,2,6,78,94,Seller,103,116,,,,Manual,Replaced
FullLimS,2,6,78,88,Buyer,118,90,,,,Manual,Expired
FullLimS,2,6,79,91,Buyer,108,96,,,,Manual,Expired
FullLimS,2,6,81,81,Seller,68,108,,,,Manual,Replaced
FullLimS,2,6,82,87,Seller,83,118,,,,Manual,Expired
FullLimS,2,6,83,94,Seller,103,120,,,,Manual,Replaced
FullLimS,2,6,84,80,Buyer,138,104,104.0,81.0,88.0,Manual,Accepted
FullLimS,2,6,86,93,Buyer,103,97,,,,Manual,Replaced
FullLimS,2,6,88,81,Seller,68,104,104.0,80.0,88.0,Auto,Accepted
FullLimS,2,6,92,94,Seller,103,116,116.0,88.0,97.0,Manual,Accepted
FullLimS,2,6,94,87,Seller,83,116,,,,Manual,Expired
FullLimS,2,6,95,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,6,96,93,Buyer,103,98,,,,Manual,Replaced
FullLimS,2,6,97,88,Buyer,118,118,116.0,94.0,97.0,Manual,Replaced
FullLimS,2,6,101,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,6,104,93,Buyer,103,99,,,,Manual,Expired
FullLimS,2,6,105,87,Seller,83,116,,,,Manual,Replaced
FullLimS,2,6,107,91,Buyer,108,99,,,,Manual,Replaced
FullLimS,2,6,110,91,Buyer,108,100,,,,Manual,Expired
FullLimS,2,6,113,87,Seller,83,116,,,,Manual,Expired
FullLimS,2,6,116,93,Buyer,103,98,,,,Manual,Expired
FullLimS,2,6,120,96,Buyer,93,85,,,,Manual,Expired
FullLimS,2,6,120,91,Buyer,108,100,,,,Manual,Replaced
FullLimS,2,6,124,91,Buyer,108,101,,,,Manual,Expired
FullLimS,2,6,132,87,Seller,83,116,,,,Manual,Expired
FullLimS,2,7,3,83,Seller,73,115,,,,Manual,Replaced
FullLimS,2,7,4,85,Seller,78,125,,,,Manual,Replaced
FullLimS,2,7,4,79,Seller,63,116,,,,Manual,Expired
FullLimS,2,7,4,89,Buyer,113,103,,,,Manual,Expired
FullLimS,2,7,5,94,Seller,103,110,110.0,82.0,7.0,Manual,Accepted
FullLimS,2,7,6,93,Buyer,103,96,,,,Manual,Expired
FullLimS,2,7,7,87,Seller,83,138,,,,Manual,Expired
FullLimS,2,7,7,82,Buyer,133,110,110.0,94.0,7.0,Auto,Accepted
FullLimS,2,7,7,81,Seller,68,140,,,,Manual,Expired
FullLimS,2,7,10,85,Seller,78,110,110.0,86.0,12.0,Manual,Accepted
FullLimS,2,7,11,91,Buyer,108,80,,,,Manual,Expired
FullLimS,2,7,12,86,Buyer,123,110,110.0,85.0,12.0,Auto,Accepted
FullLimS,2,7,12,83,Seller,73,115,115.0,84.0,21.0,Manual,Accepted
FullLimS,2,7,15,80,Buyer,138,96,,,,Manual,Replaced
FullLimS,2,7,16,93,Buyer,103,99,99.0,92.0,17.0,Manual,Accepted
FullLimS,2,7,17,92,Seller,98,99,99.0,93.0,17.0,Auto,Accepted
FullLimS,2,7,20,79,Seller,63,115,,,,Manual,Replaced
FullLimS,2,7,20,81,Seller,68,135,,,,Manual,Expired
FullLimS,2,7,21,84,Buyer,128,115,115.0,83.0,21.0,Auto,Accepted
FullLimS,2,7,24,80,Buyer,138,98,,,,Manual,Replaced
FullLimS,2,7,25,91,Buyer,108,91,,,,Manual,Replaced
FullLimS,2,7,25,87,Seller,83,133,,,,Manual,Expired
FullLimS,2,7,28,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,7,31,80,Buyer,138,99,,,,Manual,Expired
FullLimS,2,7,32,91,Buyer,108,92,,,,Manual,Expired
FullLimS,2,7,35,87,Seller,83,132,,,,Manual,Replaced
FullLimS,2,7,36,81,Seller,68,135,,,,Manual,Expired
FullLimS,2,7,43,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,7,43,91,Buyer,108,92,,,,Manual,Expired
FullLimS,2,7,44,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,7,44,87,Seller,83,136,,,,Manual,Expired
FullLimS,2,7,49,81,Seller,68,130,,,,Manual,Expired
FullLimS,2,7,51,88,Buyer,118,2,,,,Manual,Replaced
FullLimS,2,7,53,95,Seller,108,115,,,,Manual,Expired
FullLimS,2,7,54,88,Buyer,118,1,,,,Manual,Replaced
FullLimS,2,7,56,91,Buyer,108,93,,,,Manual,Expired
FullLimS,2,7,56,89,Buyer,113,105,,,,Manual,Expired
FullLimS,2,7,57,88,Buyer,118,23,,,,Manual,Replaced
FullLimS,2,7,57,80,Buyer,138,101,,,,Manual,Replaced
FullLimS,2,7,59,79,Seller,63,113,113.0,88.0,61.0,Manual,Accepted
FullLimS,2,7,60,88,Buyer,118,15,,,,Manual,Replaced
FullLimS,2,7,61,88,Buyer,118,113,113.0,79.0,61.0,Auto,Accepted
FullLimS,2,7,65,87,Seller,83,138,,,,Manual,Replaced
FullLimS,2,7,66,80,Buyer,138,105,,,,Manual,Replaced
FullLimS,2,7,66,91,Buyer,108,93,,,,Manual,Expired
FullLimS,2,7,68,81,Seller,68,130,,,,Manual,Expired
FullLimS,2,7,72,87,Seller,83,126,,,,Manual,Expired
FullLimS,2,7,75,80,Buyer,138,106,,,,Manual,Expired
FullLimS,2,7,76,95,Seller,108,138,,,,Manual,Expired
FullLimS,2,7,79,81,Seller,68,110,110.0,89.0,82.0,Manual,Accepted
FullLimS,2,7,82,89,Buyer,113,110,110.0,81.0,82.0,Auto,Accepted
FullLimS,2,7,85,91,Buyer,108,95,,,,Manual,Expired
FullLimS,2,7,85,80,Buyer,138,108,,,,Manual,Expired
FullLimS,2,7,86,87,Seller,83,122,,,,Manual,Replaced
FullLimS,2,7,95,87,Seller,83,122,,,,Manual,Expired
FullLimS,2,7,96,80,Buyer,138,110,,,,Manual,Replaced
FullLimS,2,7,100,91,Buyer,108,95,,,,Manual,Expired
FullLimS,2,7,103,80,Buyer,138,112,,,,Manual,Replaced
FullLimS,2,7,106,87,Seller,83,121,,,,Manual,Replaced
FullLimS,2,7,110,91,Buyer,108,96,,,,Manual,Expired
FullLimS,2,7,111,80,Buyer,138,115,115.0,87.0,117.0,Manual,Accepted
FullLimS,2,7,115,87,Seller,83,121,,,,Manual,Replaced
FullLimS,2,7,117,87,Seller,83,115,115.0,80.0,117.0,Auto,Accepted
FullLimS,2,7,121,91,Buyer,108,97,,,,Manual,Expired
FullLimS,2,8,3,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,8,4,85,Seller,78,115,,,,Manual,Expired
FullLimS,2,8,4,89,Buyer,113,105,,,,Manual,Expired
FullLimS,2,8,7,81,Seller,68,135,,,,Manual,Expired
FullLimS,2,8,7,86,Buyer,123,80,,,,Manual,Expired
FullLimS,2,8,7,91,Buyer,108,95,,,,Manual,Expired
FullLimS,2,8,8,80,Buyer,138,90,,,,Manual,Expired
FullLimS,2,8,10,87,Seller,83,135,,,,Manual,Expired
FullLimS,2,8,15,85,Seller,78,110,,,,Manual,Expired
FullLimS,2,8,16,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,8,17,91,Buyer,108,96,,,,Manual,Replaced
FullLimS,2,8,19,88,Buyer,118,23,,,,Manual,Replaced
FullLimS,2,8,19,80,Buyer,138,95,,,,Manual,Expired
FullLimS,2,8,21,81,Seller,68,122,,,,Manual,Expired
FullLimS,2,8,22,88,Buyer,118,12,,,,Manual,Expired
FullLimS,2,8,23,93,Buyer,103,96,,,,Manual,Expired
FullLimS,2,8,24,90,Seller,93,100,100.0,89.0,26.0,Manual,Accepted
FullLimS,2,8,25,91,Buyer,108,96,,,,Manual,Replaced
FullLimS,2,8,25,87,Seller,83,131,,,,Manual,Replaced
FullLimS,2,8,26,89,Buyer,113,100,100.0,90.0,26.0,Auto,Accepted
FullLimS,2,8,26,79,Seller,63,113,113.0,86.0,27.0,Manual,Accepted
FullLimS,2,8,27,86,Buyer,123,113,113.0,79.0,27.0,Auto,Accepted
FullLimS,2,8,30,94,Seller,103,120,,,,Manual,Expired
FullLimS,2,8,30,80,Buyer,138,97,,,,Manual,Replaced
FullLimS,2,8,32,91,Buyer,108,97,,,,Manual,Replaced
FullLimS,2,8,33,81,Seller,68,122,,,,Manual,Expired
FullLimS,2,8,34,85,Seller,78,110,110.0,82.0,39.0,Manual,Accepted
FullLimS,2,8,35,93,Buyer,103,98,98.0,92.0,42.0,Manual,Accepted
FullLimS,2,8,35,87,Seller,83,127,,,,Manual,Expired
FullLimS,2,8,36,92,Seller,98,120,,,,Manual,Replaced
FullLimS,2,8,37,82,Buyer,133,100,,,,Manual,Replaced
FullLimS,2,8,37,96,Buyer,93,91,,,,Manual,Expired
FullLimS,2,8,37,88,Buyer,118,4,,,,Manual,Replaced
FullLimS,2,8,38,80,Buyer,138,98,,,,Manual,Replaced
FullLimS,2,8,39,82,Buyer,133,110,110.0,85.0,39.0,Auto,Accepted
FullLimS,2,8,39,91,Buyer,108,97,,,,Manual,Replaced
FullLimS,2,8,42,92,Seller,98,98,98.0,93.0,42.0,Auto,Accepted
FullLimS,2,8,46,81,Seller,68,122,,,,Manual,Expired
FullLimS,2,8,46,88,Buyer,118,24,,,,Manual,Replaced
FullLimS,2,8,46,80,Buyer,138,99,,,,Manual,Replaced
FullLimS,2,8,47,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,8,47,94,Seller,103,115,115.0,88.0,47.0,Manual,Accepted
FullLimS,2,8,47,88,Buyer,118,115,115.0,94.0,47.0,Auto,Accepted
FullLimS,2,8,52,87,Seller,83,119,,,,Manual,Replaced
FullLimS,2,8,53,80,Buyer,138,99,,,,Manual,Replaced
FullLimS,2,8,53,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,8,56,80,Buyer,138,100,,,,Manual,Replaced
FullLimS,2,8,57,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,8,58,87,Seller,83,122,,,,Manual,Replaced
FullLimS,2,8,59,81,Seller,68,122,,,,Manual,Expired
FullLimS,2,8,63,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,8,66,80,Buyer,138,102,102.0,83.0,72.0,Manual,Accepted
FullLimS,2,8,66,87,Seller,83,122,,,,Manual,Replaced
FullLimS,2,8,68,91,Buyer,108,102,,,,Manual,Expired
FullLimS,2,8,69,81,Seller,68,122,,,,Manual,Replaced
FullLimS,2,8,72,87,Seller,83,121,,,,Manual,Replaced
FullLimS,2,8,72,83,Seller,73,102,102.0,80.0,72.0,Auto,Accepted
FullLimS,2,8,78,81,Seller,68,120,,,,Manual,Expired
FullLimS,2,8,78,91,Buyer,108,104,,,,Manual,Replaced
FullLimS,2,8,80,87,Seller,83,118,,,,Manual,Replaced
FullLimS,2,8,83,91,Buyer,108,104,104.0,87.0,89.0,Manual,Accepted
FullLimS,2,8,89,87,Seller,83,104,104.0,91.0,89.0,Auto,Accepted
FullLimS,2,8,89,81,Seller,68,120,,,,Manual,Expired
FullLimS,2,8,99,81,Seller,68,118,118.0,84.0,103.0,Manual,Accepted
FullLimS,2,8,102,84,Buyer,128,50,,,,Manual,Replaced
FullLimS,2,8,103,84,Buyer,128,118,118.0,81.0,103.0,Auto,Accepted
FullLimS,2,9,-4,80,Buyer,138,95,,,,Manual,Expired
FullLimS,2,9,4,89,Buyer,113,100,100.0,92.0,10.0,Manual,Accepted
FullLimS,2,9,4,86,Buyer,123,90,,,,Manual,Expired
FullLimS,2,9,4,79,Seller,63,115,,,,Manual,Expired
FullLimS,2,9,4,85,Seller,78,111,111.0,82.0,6.0,Manual,Accepted
FullLimS,2,9,5,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,9,5,81,Seller,68,130,,,,Manual,Expired
FullLimS,2,9,5,94,Seller,103,130,,,,Manual,Replaced
FullLimS,2,9,6,82,Buyer,133,111,111.0,85.0,6.0,Auto,Accepted
FullLimS,2,9,6,93,Buyer,103,90,,,,Manual,Replaced
FullLimS,2,9,7,80,Buyer,138,95,,,,Manual,Expired
FullLimS,2,9,10,87,Seller,83,140,,,,Manual,Expired
FullLimS,2,9,10,92,Seller,98,100,100.0,89.0,10.0,Auto,Accepted
FullLimS,2,9,11,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,9,11,88,Buyer,118,23,,,,Manual,Expired
FullLimS,2,9,12,95,Seller,108,118,118.0,86.0,17.0,Manual,Accepted
FullLimS,2,9,14,94,Seller,103,110,110.0,84.0,14.0,Manual,Accepted
FullLimS,2,9,14,84,Buyer,128,110,110.0,94.0,14.0,Auto,Accepted
FullLimS,2,9,14,93,Buyer,103,90,,,,Manual,Replaced
FullLimS,2,9,17,86,Buyer,123,118,118.0,95.0,17.0,Auto,Accepted
FullLimS,2,9,18,81,Seller,68,120,,,,Manual,Replaced
FullLimS,2,9,18,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,9,21,91,Buyer,108,98,,,,Manual,Replaced
FullLimS,2,9,22,88,Buyer,118,45,,,,Manual,Replaced
FullLimS,2,9,22,90,Seller,93,100,100.0,93.0,27.0,Manual,Accepted
FullLimS,2,9,22,80,Buyer,138,99,,,,Manual,Replaced
FullLimS,2,9,22,93,Buyer,103,95,,,,Manual,Replaced
FullLimS,2,9,24,79,Seller,63,114,,,,Manual,Expired
FullLimS,2,9,25,91,Buyer,108,99,,,,Manual,Replaced
FullLimS,2,9,25,87,Seller,83,135,,,,Manual,Replaced
FullLimS,2,9,26,88,Buyer,118,45,,,,Manual,Replaced
FullLimS,2,9,26,81,Seller,68,120,,,,Manual,Expired
FullLimS,2,9,27,93,Buyer,103,100,100.0,90.0,27.0,Auto,Accepted
FullLimS,2,9,31,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,9,32,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,9,32,88,Buyer,118,99,,,,Manual,Replaced
FullLimS,2,9,33,87,Seller,83,122,,,,Manual,Replaced
FullLimS,2,9,35,79,Seller,63,113,,,,Manual,Replaced
FullLimS,2,9,36,88,Buyer,118,34,,,,Manual,Expired
FullLimS,2,9,38,81,Seller,68,112,,,,Manual,Expired
FullLimS,2,9,38,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,9,40,87,Seller,83,121,,,,Manual,Replaced
FullLimS,2,9,43,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,9,44,79,Seller,63,113,,,,Manual,Expired
FullLimS,2,9,45,80,Buyer,138,100,,,,Manual,Expired
FullLimS,2,9,47,87,Seller,83,122,,,,Manual,Replaced
FullLimS,2,9,48,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,9,49,81,Seller,68,115,,,,Manual,Expired
FullLimS,2,9,53,91,Buyer,108,101,,,,Manual,Replaced
FullLimS,2,9,55,87,Seller,83,119,,,,Manual,Expired
FullLimS,2,9,55,88,Buyer,118,23,,,,Manual,Replaced
FullLimS,2,9,56,79,Seller,63,113,113.0,88.0,57.0,Manual,Accepted
FullLimS,2,9,56,80,Buyer,138,102,,,,Manual,Expired
